3100,0.7702127659574468,0.8723404255319149,0.9234042553191489,0.782310152053833,0.8192403316497803,0.792736005783081
3200,0.7787234042553192,0.8553191489361703,0.9191489361702126,0.7863770008087159,0.8221973419189453,0.7985897541046143
3300,0.7829787234042552,0.8638297872340426,0.9106382978723404,0.7835869312286377,0.8207601547241211,0.7904434204101562
3400,0.8255319148936169,0.8723404255319149,0.9148936170212766,0.8314053535461425,0.8629351615905761,0.8381043910980225
3500,0.7404255319148936,0.8638297872340426,0.897872340425532,0.7836023330688476,0.8117772102355957,0.7934199333190918
3600,0.8212765957446809,0.876595744680851,0.9063829787234041,0.8388664245605468,0.866743803024292,0.8430903434753418
3700,0.7702127659574468,0.8127659574468085,0.8851063829787235,0.8030789852142334,0.8465345859527588,0.820945405960083
3800,0.7957446808510639,0.8297872340425532,0.8851063829787235,0.8009541511535645,0.8316149711608887,0.8049777507781982
3900,0.8212765957446809,0.8808510638297873,0.9191489361702129,0.7832975387573242,0.8093571186065673,0.7924091339111328
4000,0.774468085106383,0.8680851063829786,0.9234042553191489,0.794570016860962,0.8204750061035156,0.8045331954956054
4100,0.7191489361702128,0.8468085106382979,0.902127659574468,0.7909391403198243,0.8256797790527344,0.7978199481964111
4200,0.8425531914893618,0.8723404255319149,0.9234042553191489,0.8043315410614014,0.8323253154754638,0.8172929286956787
4300,0.7829787234042553,0.8595744680851063,0.897872340425532,0.785742712020874,0.8094541549682617,0.787231159210205
4400,0.8382978723404255,0.9063829787234043,0.9404255319148935,0.7990304470062256,0.8371058464050293,0.8053005695343017
4500,0.8170212765957446,0.8638297872340426,0.9148936170212767,0.7765776157379151,0.8055938243865967,0.7872995376586914
4600,0.8638297872340426,0.8808510638297873,0.9148936170212766,0.7822492599487305,0.8131540775299072,0.7863239288330078
4700,0.876595744680851,0.897872340425532,0.9446808510638298,0.778202486038208,0.8144596576690674,0.7873252868652344
4800,0.8425531914893616,0.8936170212765957,0.9404255319148935,0.7856703758239746,0.8161670207977295,0.7922689914703369
4900,0.8212765957446809,0.851063829787234,0.9191489361702126,0.8201858997344971,0.8315547943115235,0.8174527168273926
5000,0.8382978723404255,0.8723404255319147,0.9148936170212766,0.7932988166809082,0.824560022354126,0.8023149967193604
5100,0.7702127659574467,0.8340425531914895,0.8808510638297872,0.7960817337036132,0.8262037754058837,0.8033261299133301
5200,0.851063829787234,0.8425531914893618,0.897872340425532,0.7804633617401123,0.8094414234161377,0.7962789535522461
5300,0.8595744680851064,0.8893617021276595,0.9063829787234043,0.7836820125579834,0.8139385223388672,0.7967113971710205
5400,0.8468085106382979,0.851063829787234,0.897872340425532,0.7938836574554443,0.8203082084655762,0.8118844509124756
5500,0.8085106382978724,0.8170212765957446,0.8893617021276595,0.7989806175231934,0.8268428802490234,0.8113124370574951
5600,0.8085106382978724,0.8723404255319149,0.9191489361702129,0.7980681419372558,0.8240117073059082,0.8039332389831543
5700,0.8170212765957446,0.8723404255319149,0.9191489361702129,0.802266263961792,0.8324974060058594,0.8106560230255127
5800,0.7872340425531914,0.8680851063829786,0.9191489361702129,0.8003207206726074,0.823825454711914,0.8079977035522461
5900,0.7702127659574467,0.825531914893617,0.8851063829787235,0.7858959197998047,0.8205296516418457,0.7983000755310059
6000,0.8,0.8936170212765958,0.9234042553191488,0.7820942878723145,0.8176411151885986,0.7927443027496338
6100,0.8085106382978724,0.8468085106382978,0.8808510638297872,0.8036230087280274,0.8393162727355957,0.8127230167388916
6200,0.8297872340425532,0.8723404255319149,0.9106382978723404,0.7985974311828613,0.8266882419586181,0.8047862529754639
6300,0.8382978723404255,0.8723404255319149,0.9106382978723404,0.7884562969207763,0.8133115291595459,0.7911192893981933
6400,0.7659574468085106,0.8893617021276595,0.9234042553191489,0.8069572925567627,0.8306859493255615,0.8065086364746094
6500,0.8595744680851064,0.8808510638297872,0.9276595744680851,0.7899089813232422,0.8124142169952393,0.7995786190032959
6600,0.7999999999999999,0.8680851063829789,0.9148936170212766,0.809182596206665,0.831810188293457,0.8090425968170166
6700,0.7659574468085106,0.8595744680851063,0.9063829787234041,0.8135724544525147,0.8516225814819336,0.8275066375732422
6800,0.7531914893617021,0.8297872340425532,0.8851063829787235,0.8170868873596191,0.8418161392211914,0.8230397701263428
6900,0.8382978723404255,0.876595744680851,0.9148936170212766,0.7803345203399659,0.8143762111663818,0.7944633960723877
7000,0.851063829787234,0.876595744680851,0.9148936170212766,0.8100958824157715,0.8387506008148193,0.8091830730438232
7100,0.7404255319148936,0.8595744680851064,0.8936170212765958,0.7977774143218994,0.826116943359375,0.7999566078186036
7200,0.8340425531914895,0.8553191489361701,0.897872340425532,0.7868742942810059,0.8145553588867187,0.7944750308990478
7300,0.7702127659574468,0.8468085106382979,0.902127659574468,0.8110832214355469,0.8525850296020507,0.8218525409698486
7400,0.8,0.8382978723404255,0.902127659574468,0.8244552612304688,0.8566896438598632,0.8346786499023438
7500,0.8,0.8595744680851063,0.9063829787234041,0.807013750076294,0.8314643859863281,0.8070232391357421
7600,0.7914893617021276,0.8723404255319149,0.9191489361702129,0.8172788143157959,0.8474570751190186,0.8274808406829834
7700,0.8085106382978722,0.8468085106382979,0.9276595744680851,0.8185986995697021,0.8496832847595215,0.8206705093383789
7800,0.7702127659574468,0.8723404255319149,0.9063829787234041,0.806026029586792,0.842249059677124,0.8272278785705567
7900,0.8085106382978724,0.8595744680851064,0.9234042553191489,0.7924129486083984,0.8195911884307862,0.7990567684173584
8000,0.8425531914893616,0.851063829787234,0.9106382978723404,0.7910858154296875,0.819148063659668,0.7982698440551758
8100,0.7702127659574469,0.8170212765957446,0.8851063829787235,0.7890290260314942,0.8161543369293213,0.7950399398803711
8200,0.7957446808510639,0.8680851063829786,0.9191489361702129,0.7958479881286621,0.8291237354278564,0.8198733806610108
8300,0.8468085106382979,0.8680851063829789,0.9276595744680851,0.8242835998535156,0.844899845123291,0.8263555526733398
8400,0.8340425531914895,0.876595744680851,0.9276595744680851,0.7935724258422852,0.8282302379608154,0.8076596260070801
8500,0.8468085106382979,0.8382978723404255,0.8936170212765957,0.7912278652191163,0.8230775356292724,0.8041496276855469
8600,0.8425531914893618,0.8553191489361701,0.9106382978723404,0.7840047359466553,0.816195011138916,0.7943115234375
8700,0.8340425531914895,0.8468085106382979,0.902127659574468,0.7938564777374267,0.8247212409973145,0.7970987796783447
8800,0.778723404255319,0.8468085106382979,0.902127659574468,0.8037282466888428,0.8259053707122803,0.8073089122772217
8900,0.8042553191489361,0.8851063829787235,0.9148936170212766,0.7834034919738769,0.8041658878326416,0.7954964160919189
9000,0.8553191489361701,0.8808510638297872,0.9106382978723404,0.7925384998321533,0.8199488162994385,0.7951440334320068
9100,0.8085106382978724,0.876595744680851,0.9319148936170212,0.7849170684814453,0.8091248035430908,0.7897116184234619
9200,0.8042553191489361,0.8425531914893616,0.8936170212765958,0.7901323318481446,0.8221975326538086,0.7956431865692138
9300,0.8297872340425532,0.8553191489361703,0.9191489361702129,0.8155128002166748,0.8377202033996582,0.8235650539398194
9400,0.8042553191489363,0.8425531914893618,0.902127659574468,0.8097475528717041,0.8326878070831298,0.8141820430755615
9500,0.7531914893617021,0.8808510638297873,0.9148936170212766,0.7777399539947509,0.8059749126434326,0.7901278495788574
9600,0.8808510638297872,0.8595744680851064,0.9191489361702129,0.8016992092132569,0.8306096076965332,0.801106071472168
9700,0.7531914893617022,0.8595744680851064,0.9191489361702129,0.7951901435852051,0.8211420059204102,0.8123489856719971
9800,0.851063829787234,0.8468085106382979,0.8893617021276595,0.7897622585296631,0.8208777904510498,0.8005345344543457
9900,0.7617021276595745,0.876595744680851,0.9106382978723403,0.7898666381835937,0.8171098232269287,0.798131275177002
10000,0.8340425531914895,0.8638297872340426,0.902127659574468,0.7939971446990967,0.8245039939880371,0.8100878715515136
